scaffold	name1	name2	coverage_overlap	compared_bases_count	percent_genome_compared	length	consensus_SNPs	population_SNPs	conANI	popANI
kraken:taxid|29394|NZ_CP040412.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.2172248803827751	908	0.0004768073650984	1904333	9	8	0.9900881057268722	0.9911894273127754
kraken:taxid|747|NZ_CP015569.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.0213934663197455	148	5.848447750837158e-05	2530586	0	0	1.0	1.0
kraken:taxid|1286|NZ_LT963435.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.4413859480269489	2293	0.0008256359791491	2777253	0	0	1.0	1.0
kraken:taxid|361101|NZ_LR595858.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.4158926174496644	15492	0.0073033511878552	2121218	203	53	0.9868964626904208	0.9965788794216368
kraken:taxid|149016|NZ_LR134323.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.5816875696436615	24535	0.0114435634328358	2144000	477	113	0.9805583859792134	0.9953943346240064
kraken:taxid|1280|NZ_CP013953.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.2477487878088201	1073	0.0003630953045652	2955147	24	20	0.977632805219012	0.9813606710158436
kraken:taxid|1747|NZ_CP033718.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.017316569571031	3665	0.0014687424358762	2495332	14	13	0.9961800818553888	0.9964529331514324
kraken:taxid|1340|NZ_LR594052.1	SRR14346307.sorted.bam	SRR14346245.sorted.bam	0.6297586043681115	18627	0.009556698872918	1949104	254	112	0.9863638803886832	0.9939872228485532
kraken:taxid|2202828|NZ_CP029551.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|1283|NZ_CP092476.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.0	0	0.0	2536380	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|223967|NZ_CP039546.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.2855778414517669	897	0.0003229810175738	2777253	1	1	0.9988851727982164	0.9988851727982164
kraken:taxid|29382|NZ_LT963440.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.503287380699894	2373	0.0008747293886588	2712839	2	2	0.999157184997893	0.999157184997893
kraken:taxid|562|NZ_CP026399.1	SRR14346436.sorted.bam	SRR14346243.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|1499308|NZ_CP030239.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	3592357	0	0		
kraken:taxid|33040|NZ_LR134307.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0132570695461591	496	0.0002623086759652	1890902	7	6	0.9858870967741936	0.9879032258064516
kraken:taxid|29382|NZ_LT963440.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0044554455445544	135	4.976336597933014e-05	2712839	0	0	1.0	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0225263770217465	5344	0.0021415987932667	2495332	60	60	0.9887724550898204	0.9887724550898204
kraken:taxid|1280|NZ_CP013953.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	2955147	0	0		
kraken:taxid|1340|NZ_LR594052.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0125297581756672	300	0.0001539168766776	1949104	1	1	0.9966666666666668	0.9966666666666668
kraken:taxid|1283|NZ_CP092476.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	2536380	0	0		
kraken:taxid|146827|NZ_CP014634.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	2737971	0	0		
kraken:taxid|38289|NZ_LS483459.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|2594913|NZ_CP038157.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0480511445658898	233	9.860826912862875e-05	2362885	6	4	0.9742489270386266	0.9828326180257512
kraken:taxid|223967|NZ_CP039546.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1272|NZ_CP059343.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	2823038	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.000235871308614	15	2.7077302992312754e-06	5539695	0	0	1.0	1.0
kraken:taxid|1274|NZ_CP008889.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	3029021	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0012827253113553	588	0.000229998627049	2556537	1	1	0.9982993197278912	0.9982993197278912
kraken:taxid|562|NZ_CP026399.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	6856683	0	0		
kraken:taxid|76860|NZ_CP029207.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0074859638178415	228	0.0001150935614743	1980997	0	0	1.0	1.0
kraken:taxid|1290|NZ_LT963442.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|71999|NZ_CP012507.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0202358926919518	175	6.130784701905483e-05	2854447	11	11	0.9371428571428572	0.9371428571428572
kraken:taxid|361101|NZ_LR595858.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0105221145821994	290	0.0001367139068214	2121218	0	0	1.0	1.0
kraken:taxid|29388|NZ_AP014956.1	SRR14346500.sorted.bam	SRR14346282.sorted.bam	0.0106046331859796	439	0.0001770652503597	2479312	4	4	0.9908883826879272	0.9908883826879272
kraken:taxid|2020412|NZ_AP022848.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0	0	0.0	4955300	0	0		
kraken:taxid|76860|NZ_CP029207.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.3478975232763342	11434	0.0057718411486741	1980997	48	13	0.9958019940528248	0.9988630400559734
kraken:taxid|33040|NZ_LR134307.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.2902420763663588	11630	0.0061505038336201	1890902	88	38	0.9924333619948408	0.996732588134136
kraken:taxid|1282|NZ_LR735437.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|29394|NZ_CP040412.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0861869949980761	448	0.0002352529730882	1904333	1	1	0.9977678571428572	0.9977678571428572
kraken:taxid|29382|NZ_LT963440.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.2383527454242928	1719	0.0006336535268034	2712839	1	0	0.9994182664339732	1.0
kraken:taxid|1326|NZ_LT906454.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.2689851250566566	6528	0.0028007418876948	2330811	37	10	0.9943321078431372	0.998468137254902
kraken:taxid|2202828|NZ_CP029551.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0054409308840165	101	1.8232050681490588e-05	5539695	0	0	1.0	1.0
kraken:taxid|2594913|NZ_CP038157.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.1238894373149062	251	0.0001062260753274	2362885	7	7	0.9721115537848606	0.9721115537848606
kraken:taxid|562|NZ_CP026399.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.00490252340586	299	5.66534450031472e-05	5277702	0	0	1.0	1.0
kraken:taxid|71999|NZ_CP012507.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.5149309166542861	3466	0.0012142457015316	2854447	14	12	0.9959607616849394	0.996537795729948
kraken:taxid|149016|NZ_LR134323.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.3508291828580811	12820	0.0059794776119402	2144000	73	29	0.9943057722308892	0.9977379095163806
kraken:taxid|1842539|NZ_CP016464.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0	0	0.0	4911382	0	0		
kraken:taxid|573|NZ_AP024568.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0921358771521638	198	3.744729010226514e-05	5287432	0	0	1.0	1.0
kraken:taxid|1290|NZ_LT963442.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|1329|NZ_CP053790.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.332008560073372	10860	0.0050461682576501	2152128	104	46	0.9904235727440148	0.9957642725598528
kraken:taxid|1336|NC_011134.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.280823345492444	5389	0.0026623244775268	2024171	58	15	0.989237335312674	0.9972165522360364
kraken:taxid|361101|NZ_LR595858.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.2588311112901277	6426	0.0030293916042575	2121218	51	35	0.992063492063492	0.994553376906318
kraken:taxid|29388|NZ_AP014956.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|1310|NZ_CP029490.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.1502863423381732	2598	0.0011816766436016	2198571	25	19	0.9903772132409546	0.9926866820631256
kraken:taxid|162426|NZ_CP025299.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.2727272727272727	270	7.448701208593153e-05	3624793	1	1	0.9962962962962963	0.9962962962962963
kraken:taxid|1340|NZ_LR594052.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.2581960658883735	6458	0.0033133172986151	1949104	48	26	0.992567358315268	0.9959739857541036
kraken:taxid|38305|NZ_CP004353.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0	0	0.0	2931780	0	0		
kraken:taxid|38289|NZ_LS483459.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.005231394809297	3574	0.0014322743426526	2495332	19	18	0.9946838276440962	0.9949636261891438
kraken:taxid|747|NZ_CP015569.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.1264635547687816	4072	0.0016091134622573	2530586	59	11	0.9855108055009824	0.9972986247544204
kraken:taxid|1396|NZ_CP115307.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.183277027027027	217	4.08112831725676e-05	5317157	0	0	1.0	1.0
kraken:taxid|1286|NZ_LT963435.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.1956059532246633	828	0.0002981363239143	2777253	1	1	0.998792270531401	0.998792270531401
kraken:taxid|1272|NZ_CP059343.1	SRR14346522.sorted.bam	SRR14346523.sorted.bam	0.4479366873940079	3962	0.0014034525925616	2823038	12	9	0.9969712266532056	0.997728419989904
kraken:taxid|2594913|NZ_CP038157.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	2362885	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	2777253	0	0		
kraken:taxid|162426|NZ_CP025299.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	3624793	0	0		
kraken:taxid|38289|NZ_LS483459.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	6856683	0	0		
kraken:taxid|199591|NZ_CP035810.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	3179618	0	0		
kraken:taxid|1725|NZ_CP046322.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.06	84	2.9827310524673043e-05	2816211	3	3	0.9642857142857144	0.9642857142857144
kraken:taxid|408|NZ_LT962688.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	5715512	0	0		
kraken:taxid|146827|NZ_CP014634.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	2737971	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0211833455076698	116	4.275963298964664e-05	2712839	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|269660|NZ_CP033231.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	5982025	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0363992277475874	50075	0.0200674699799465	2495332	425	358	0.9915127309036446	0.9928507239141288
kraken:taxid|1282|NZ_LR735437.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0008703818227627	38	1.4863856850106218e-05	2556537	1	1	0.9736842105263158	0.9736842105263158
kraken:taxid|1842539|NZ_CP016464.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	4911382	0	0		
kraken:taxid|1290|NZ_LT963442.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|573|NZ_AP024568.1	SRR14346337.sorted.bam	SRR14346566.sorted.bam	0.0	0	0.0	5287432	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.1547294117647059	1644	0.0006060072123705	2712839	0	0	1.0	1.0
kraken:taxid|33040|NZ_LR134307.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0088357426082612	283	0.0001496640227785	1890902	0	0	1.0	1.0
kraken:taxid|1290|NZ_LT963442.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|1842539|NZ_CP016464.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	4911382	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.2310437109723461	259	3.777336650972489e-05	6856683	0	0	1.0	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.019621467305107	3897	0.0015617160361827	2495332	26	26	0.9933282011803952	0.9933282011803952
kraken:taxid|1286|NZ_LT963435.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.217193096711169	1334	0.0004803307440841	2777253	0	0	1.0	1.0
kraken:taxid|1329|NZ_CP053790.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0123246644114541	572	0.0002657834478246	2152128	13	9	0.9772727272727272	0.9842657342657344
kraken:taxid|2202828|NZ_CP029551.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0007542006407202	323	5.8306459110113466e-05	5539695	0	0	1.0	1.0
kraken:taxid|149016|NZ_LR134323.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0316629013486684	925	0.0004314365671641	2144000	6	6	0.9935135135135136	0.9935135135135136
kraken:taxid|76860|NZ_CP029207.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0209740990990991	596	0.0003008586080645	1980997	6	6	0.9899328859060402	0.9899328859060402
kraken:taxid|1326|NZ_LT906454.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0131603862904752	278	0.0001192717899477	2330811	0	0	1.0	1.0
kraken:taxid|29394|NZ_CP040412.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.076037229846979	482	0.0002531069933672	1904333	17	17	0.9647302904564315	0.9647302904564315
kraken:taxid|1282|NZ_LR735437.1	SRR14346478.sorted.bam	SRR14346277.sorted.bam	0.0017662318547274	96	3.755079625289992e-05	2556537	1	1	0.9895833333333334	0.9895833333333334
kraken:taxid|146827|NZ_CP014634.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2737971	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.5420393559928444	606	8.838092704592001e-05	6856683	1	1	0.9983498349834984	0.9983498349834984
kraken:taxid|573|NZ_AP024568.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0022588589037312	10854	0.0020527923574241	5287432	148	122	0.9863644739266628	0.9887599041827898
kraken:taxid|162426|NZ_CP025299.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.2890173410404624	250	6.896945563512178e-05	3624793	8	8	0.968	0.968
kraken:taxid|1283|NZ_CP092476.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2536380	0	0		
kraken:taxid|1916|NZ_CP009124.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0475806451612903	59	7.069862100542306e-06	8345283	7	7	0.8813559322033898	0.8813559322033898
kraken:taxid|149016|NZ_LR134323.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.2296407090347834	7216	0.003365671641791	2144000	152	125	0.9789356984478936	0.9826773835920176
kraken:taxid|1310|NZ_CP029490.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.1326963143904016	1847	0.0008400911319215	2198571	43	43	0.9767190037899296	0.9767190037899296
kraken:taxid|1290|NZ_LT963442.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|1336|NC_011134.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.2265829727588518	3718	0.0018368013374364	2024171	96	89	0.9741796664873588	0.9760623991393222
kraken:taxid|630|NZ_CP016945.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.1429160044734828	2428	0.0005201216159158	4668139	40	37	0.9835255354200988	0.9847611202635914
kraken:taxid|1272|NZ_CP059343.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.1935982339955849	1754	0.000621316468287	2823038	52	46	0.9703534777651084	0.9737742303306728
kraken:taxid|199591|NZ_CP035810.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.1101371951219512	289	9.089142154812308e-05	3179618	1	0	0.9965397923875432	1.0
kraken:taxid|1326|NZ_LT906454.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.2122422772347863	5950	0.0025527595330552	2330811	116	97	0.9805042016806724	0.9836974789915968
kraken:taxid|1329|NZ_CP053790.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.1785683669095585	8332	0.0038715169357956	2152128	139	110	0.9833173307729236	0.986797887662026
kraken:taxid|1274|NZ_CP008889.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	3029021	0	0		
kraken:taxid|747|NZ_CP015569.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0467501295584103	1714	0.0006773134760091	2530586	16	12	0.9906651108518086	0.9929988331388564
kraken:taxid|38301|NZ_CP065689.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2695961	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.8016194331983806	4158	0.0014971628440044	2777253	1	1	0.9997594997594996	0.9997594997594996
kraken:taxid|2594913|NZ_CP038157.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2362885	0	0		
kraken:taxid|361101|NZ_LR595858.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0517970915811487	1065	0.0005020700371201	2121218	2	2	0.9981220657276996	0.9981220657276996
kraken:taxid|562|NZ_CP026399.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0114684487834496	2871	0.000543986757873	5277702	78	65	0.9728317659352144	0.9773598049460118
kraken:taxid|1280|NZ_CP013953.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2955147	0	0		
kraken:taxid|71999|NZ_CP012507.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.3144880715705765	2531	0.0008866866331727	2854447	92	75	0.9636507309363888	0.970367443698143
kraken:taxid|29388|NZ_AP014956.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0889135137987441	1685	0.0006796240247294	2479312	4	4	0.997626112759644	0.997626112759644
kraken:taxid|33040|NZ_LR134307.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0855238484879479	5017	0.0026532311034627	1890902	109	64	0.9782738688459238	0.9872433725333865
kraken:taxid|38305|NZ_CP004353.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2931780	0	0		
kraken:taxid|1396|NZ_CP115307.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.2314144109797941	1214	0.0002283175012511	5317157	60	58	0.9505766062602964	0.9522240527182868
kraken:taxid|1282|NZ_LR735437.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|38289|NZ_LS483459.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|1725|NZ_CP046322.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0598154064607738	337	0.0001196643291287	2816211	30	30	0.9109792284866468	0.9109792284866468
kraken:taxid|651|NZ_CP038445.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	4683582	0	0		
kraken:taxid|76860|NZ_CP029207.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.053340853695385	2648	0.0013367006613336	1980997	28	16	0.9894259818731118	0.9939577039274924
kraken:taxid|43770|NZ_CP066290.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0	0	0.0	2952500	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.6688563247431363	3971	0.0014637801948438	2712839	0	0	1.0	1.0
kraken:taxid|1340|NZ_LR594052.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.2155365748914444	4517	0.0023174751065104	1949104	108	101	0.9760903254372372	0.9776400265663052
kraken:taxid|1747|NZ_CP033718.1	SRR14346498.sorted.bam	SRR14346460.sorted.bam	0.0089008285862247	825	0.0003306173286761	2495332	1	1	0.9987878787878788	0.9987878787878788
kraken:taxid|1272|NZ_CP059343.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0145217159605648	109	3.861088656971674e-05	2823038	3	3	0.9724770642201837	0.9724770642201837
kraken:taxid|38289|NZ_LS483459.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0614570614570614	302	0.000125069937701	2414649	11	11	0.9635761589403974	0.9635761589403974
kraken:taxid|29382|NZ_LT963440.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.5563623789764869	3218	0.0011862111979369	2712839	0	0	1.0	1.0
kraken:taxid|1340|NZ_LR594052.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.3130380341211457	6000	0.0030783375335538	1949104	32	17	0.9946666666666668	0.9971666666666666
kraken:taxid|651|NZ_CP038445.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0	0	0.0	4683582	0	0		
kraken:taxid|1280|NZ_CP013953.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0	0	0.0	2955147	0	0		
kraken:taxid|2594913|NZ_CP038157.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0	0	0.0	2362885	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|33040|NZ_LR134307.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0836844037610688	13448	0.0071119497467346	1890902	321	224	0.9761302795954788	0.983343248066627
kraken:taxid|1326|NZ_LT906454.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.3174780526735834	9945	0.0042667552195351	2330811	89	48	0.9910507792860734	0.9951734539969834
kraken:taxid|28450|NZ_CP009545.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.4383769434963974	1156	0.0002952552029151	3915257	87	73	0.9247404844290658	0.9368512110726644
kraken:taxid|71999|NZ_CP012507.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0	0	0.0	2854447	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0296642926016722	121028	0.0229319503071602	5277702	2533	2521	0.9790709587863964	0.9791701093961728
kraken:taxid|149016|NZ_LR134323.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.4556758924989972	15904	0.0074179104477611	2144000	196	141	0.987676056338028	0.99113430583501
kraken:taxid|1286|NZ_LT963435.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.6148373983739838	3025	0.0010892057727545	2777253	0	0	1.0	1.0
kraken:taxid|1744|NZ_CP120879.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0	0	0.0	2679621	0	0		
kraken:taxid|76860|NZ_CP029207.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0742573361251742	12306	0.0062120235416812	1980997	247	186	0.979928490167398	0.98488542174549
kraken:taxid|29394|NZ_CP040412.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0666586015001209	551	0.0002893401521687	1904333	3	2	0.9945553539019965	0.9963702359346642
kraken:taxid|747|NZ_CP015569.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0435927877123989	1175	0.0004643193315698	2530586	4	2	0.9965957446808512	0.9982978723404256
kraken:taxid|29388|NZ_AP014956.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.4331072222538904	7598	0.0030645598456345	2479312	11	9	0.9985522505922612	0.9988154777573044
kraken:taxid|29442|NZ_CP020369.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.1492652745552977	193	2.8147720989872216e-05	6856683	0	0	1.0	1.0
kraken:taxid|223967|NZ_CP039546.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0114098643411952	2011	0.0008059047854153	2495332	12	12	0.9940328194927897	0.9940328194927897
kraken:taxid|1310|NZ_CP029490.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.2875100833557408	4277	0.0019453545052672	2198571	60	47	0.9859714753331774	0.989010989010989
kraken:taxid|361101|NZ_LR595858.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0817914156829907	3028	0.0014274817581219	2121218	73	61	0.975891677675033	0.9798546895640688
kraken:taxid|573|NZ_AP024568.1	SRR14346471.sorted.bam	SRR14346474.sorted.bam	0.0468958971482807	1087	0.0002055818401068	5287432	41	40	0.9622815087396503	0.9632014719411224
